Date,Open,High,Low,Close,Volume,Ticker
15-04-2014,40.36893278,40.77196205,39.82667324,40.15642548,26691400,JPM
16-04-2014,40.30297782,40.5594502,40.07581457,40.49349976,27049400,JPM
17-04-2014,40.55212825,40.72066766,40.31030901,40.46419525,17955400,JPM
21-04-2014,40.49350585,40.60342419,40.29565729,40.32496643,12384800,JPM
22-04-2014,40.33229944,41.09439296,40.2590196,40.8965416,16257600,JPM
23-04-2014,40.88921517,41.12370507,40.71334914,41.07241058,11379000,JPM
24-04-2014,41.08706622,41.22629373,40.74998734,41.17499924,15360600,JPM
25-04-2014,41.26292271,41.29223184,40.77195771,40.8159256,15937700,JPM
28-04-2014,40.76464113,40.81593562,40.06849805,40.66205215,21394100,JPM
29-04-2014,40.83790337,41.26291788,40.72065847,41.10903168,13453400,JPM
30-04-2014,41.21163913,41.29224276,40.83059236,41.02111435,14388100,JPM
01-05-2014,40.97714337,41.17499473,40.66937646,40.83058929,12744600,JPM
02-05-2014,40.91118837,41.30688821,40.62540126,40.72799301,15153800,JPM
05-05-2014,39.48227655,40.11246922,39.35037563,39.73142242,25232300,JPM
06-05-2014,39.59951842,39.61417439,39.07191477,39.08657074,25327400,JPM
07-05-2014,39.24044749,39.65813271,39.01328702,39.60683823,18502600,JPM
08-05-2014,39.71675852,39.95857496,39.61416955,39.83400345,16090800,JPM
09-05-2014,39.73142764,39.79737811,39.33572483,39.57754135,12366500,JPM
12-05-2014,39.76804347,40.08313967,39.59217472,40.04650116,12825500,JPM
13-05-2014,40.11246048,40.17841093,39.93659169,40.02452469,12310700,JPM
14-05-2014,40.03918138,40.08314927,39.79003555,39.83400345,10325800,JPM
15-05-2014,39.7167646,39.7167646,39.09389855,39.21114349,19763000,JPM
16-05-2014,39.14519409,39.21114455,38.81544458,39.06459045,19992400,JPM
19-05-2014,38.89605052,39.50425783,38.88139455,39.44563675,12068900,JPM
20-05-2014,39.3650322,39.59952211,39.13786887,39.3650322,16888200,JPM
21-05-2014,39.6068476,40.00987695,39.55555311,39.65814209,13210200,JPM
22-05-2014,39.6947745,40.00987079,39.58485895,39.97323227,11800900,JPM
23-05-2014,39.97323217,40.0025441,39.68744782,39.9585762,10876500,JPM
26-05-2014,,,,,,JPM
27-05-2014,40.1198018,40.61809363,40.07583389,40.40558624,14503700,JPM
28-05-2014,40.36892683,40.74264411,40.30297639,40.63272858,11374900,JPM
29-05-2014,40.85257185,40.97714337,40.58877004,40.83058929,11741000,JPM
30-05-2014,40.7280058,40.94783974,40.53015442,40.72067642,11991900,JPM
02-06-2014,40.77929256,40.77929256,40.31763942,40.55945587,9440000,JPM
03-06-2014,40.36893931,40.78662461,40.36893931,40.74265671,9131500,JPM
04-06-2014,40.68404363,40.83792713,40.48619222,40.8012886,9727800,JPM
05-06-2014,40.96981387,41.5194,40.66204698,41.49741745,16803400,JPM
06-06-2014,41.59268052,41.86381171,41.51207689,41.74656677,15399800,JPM
09-06-2014,41.70259946,42.25951223,41.69527287,42.07631683,11999700,JPM
10-06-2014,42.1129585,42.45736395,42.05433464,42.42805481,11609200,JPM
11-06-2014,42.12027977,42.34744304,41.75388903,41.96639633,14232200,JPM
12-06-2014,41.81984174,42.07631416,41.67328488,41.79785919,11670200,JPM
13-06-2014,41.79052981,42.25950954,41.68061426,41.79785919,12040800,JPM
16-06-2014,41.65862666,41.73190648,41.27758274,41.67328262,11199100,JPM
17-06-2014,41.61466645,42.20089116,41.53406003,42.07631683,11200500,JPM
18-06-2014,41.98104187,42.36208849,41.73189612,42.34010315,13729400,JPM
19-06-2014,42.27416478,42.27416478,41.92242998,41.98838043,11624400,JPM
20-06-2014,42.27415495,42.3327788,42.02500918,42.17156601,17124800,JPM
23-06-2014,42.16426133,42.66255313,41.94442737,42.64056778,16007700,JPM
24-06-2014,42.41339848,42.5892645,41.98838383,42.07631683,12322900,JPM
25-06-2014,41.9297571,42.31080381,41.67328191,42.15691757,14836600,JPM
26-06-2014,42.01769803,42.12761639,41.4754384,42.05433655,11854400,JPM
27-06-2014,42.01036351,42.28149188,41.94441307,42.15691757,10178600,JPM
30-06-2014,42.09097658,42.34012245,42.04701147,42.2228775,11549000,JPM
01-07-2014,42.17121797,42.79105749,42.11956491,42.48113632,14472200,JPM
02-07-2014,42.25976942,42.41472861,41.927712,42.03839874,19189900,JPM
03-07-2014,42.23025033,42.54017151,42.06053273,42.09742737,12599800,JPM
04-07-2014,,,,,,JPM
07-07-2014,41.97936403,42.05315613,41.6177926,41.81702423,13916100,JPM
08-07-2014,41.58090194,41.66945247,41.04961281,41.14553833,18343400,JPM
09-07-2014,41.23408857,41.41118401,41.0348541,41.33739471,10914300,JPM
10-07-2014,40.62899569,41.18242369,40.5552036,40.99794769,12436600,JPM
11-07-2014,40.79871519,41.25621491,40.7249231,41.17504501,10230000,JPM
14-07-2014,41.7137165,41.94246777,41.47020961,41.53662109,14004400,JPM
15-07-2014,42.76154015,43.30758757,42.62133658,42.99766922,36178000,JPM
16-07-2014,43.17476816,43.521584,43.02718959,43.32234955,20507500,JPM
17-07-2014,43.2116628,43.43303346,42.6213373,42.69512939,17013500,JPM
18-07-2014,43.04195465,43.15263859,42.72465561,42.96816254,12803300,JPM
21-07-2014,42.88698202,43.10097487,42.72464505,42.97553253,9141400,JPM
22-07-2014,43.108344,43.38874827,43.07144937,43.29281998,10375200,JPM
23-07-2014,43.3592444,43.67654339,43.18214898,43.53634262,11122100,JPM
24-07-2014,43.58800726,43.79461957,43.52897638,43.66179657,9844100,JPM
25-07-2014,43.47730876,43.73557689,43.4182779,43.54372025,10500600,JPM
28-07-2014,43.49207576,43.72820489,43.29284127,43.67655182,12382800,JPM
29-07-2014,43.63226128,43.63226128,43.12310575,43.2706871,13498800,JPM
30-07-2014,43.55110246,43.7429563,43.24856188,43.46993256,11815700,JPM
31-07-2014,43.2780802,43.30021642,42.54755384,42.55493164,15955900,JPM
01-08-2014,42.34831915,42.42211125,41.3004966,41.67682648,23915400,JPM
04-08-2014,41.99411515,42.0457682,41.57351011,41.80226135,13543900,JPM
05-08-2014,41.63992126,41.76536359,41.02745962,41.36689758,16863300,JPM
06-08-2014,41.241464,41.83178678,41.19719155,41.49235153,12190600,JPM
07-08-2014,41.78750208,41.83177452,41.08649275,41.25621033,11743800,JPM
08-08-2014,41.24147079,41.58828671,41.05699472,41.57352829,12213200,JPM
11-08-2014,41.72110141,41.75061825,41.44807485,41.5587616,9066800,JPM
12-08-2014,41.49234296,41.72847202,41.41855368,41.58089066,11289600,JPM
13-08-2014,41.83177713,41.94246386,41.69895419,41.85391617,7012600,JPM
14-08-2014,41.89080958,42.06052716,41.83915652,42.04576874,8275900,JPM
15-08-2014,42.23762706,42.42948087,41.61040696,41.87605286,12727400,JPM
18-08-2014,41.95722,42.37782504,41.88342792,42.23024368,8881400,JPM
19-08-2014,42.50326127,42.59181176,42.3114075,42.47374725,9040500,JPM
20-08-2014,42.37045514,42.68775415,42.34831891,42.53279495,8121400,JPM
21-08-2014,42.54755313,43.36662719,42.50327787,43.16739273,12745500,JPM
22-08-2014,43.12311002,43.59537096,43.04194295,43.16000748,10228600,JPM
25-08-2014,43.52158551,44.14880571,43.4330378,43.78723145,13996800,JPM
26-08-2014,43.95695609,44.23736049,43.8241331,44.08240128,10281100,JPM
27-08-2014,44.16355639,44.23734848,43.92742732,43.97170258,11410900,JPM
28-08-2014,43.72082663,43.80937435,43.39614977,43.65441513,9096100,JPM
29-08-2014,43.78723067,44.01598196,43.70606077,43.86840057,8897900,JPM
01-09-2014,,,,,,JPM
02-09-2014,43.87577583,44.06025185,43.64702737,44.03073502,8671100,JPM
03-09-2014,44.28900461,44.54726992,43.8757773,44.05287552,11791800,JPM
04-09-2014,44.00121466,44.37754445,43.8536333,44.06024551,9811900,JPM
05-09-2014,43.99385467,44.2078476,43.69869463,44.2078476,9600900,JPM
08-09-2014,44.15617863,44.43658296,44.08238935,44.19307327,8090000,JPM
09-09-2014,44.00121725,44.03811188,43.37399714,43.58061218,14868700,JPM
10-09-2014,43.64702782,43.94956838,43.4773074,43.69868088,9153800,JPM
11-09-2014,43.66916597,44.15618258,43.51420678,44.0971489,11467000,JPM
12-09-2014,44.1266729,44.57679493,44.08977825,44.29639053,14359100,JPM
15-09-2014,44.11190829,44.2668703,43.86840139,44.22997284,10685600,JPM
16-09-2014,44.06026112,44.42183543,43.99384963,44.26687622,10947900,JPM
17-09-2014,44.23734484,44.70960294,44.14141653,44.50299072,15091800,JPM
18-09-2014,44.67270774,45.30730561,44.67270774,45.24827194,16973700,JPM
19-09-2014,45.5581993,45.63936638,44.99739062,45.09331894,18739300,JPM
22-09-2014,44.9678836,45.34421634,44.86457746,44.94574738,13225200,JPM
23-09-2014,44.87932492,45.30731063,44.84243028,44.96787262,14328800,JPM
24-09-2014,45.14497429,45.48440951,45.02690974,45.47703171,13728200,JPM
25-09-2014,45.37372509,45.3811029,44.38493347,44.38493347,16340100,JPM
26-09-2014,44.51775189,44.92359855,44.51037128,44.68746948,11948900,JPM
29-09-2014,44.29638013,44.64319594,44.07500947,44.5177536,10686500,JPM
30-09-2014,44.56941955,44.82030712,44.37018506,44.45135498,14384800,JPM
01-10-2014,44.45133464,44.56939916,44.07500206,44.10451889,18995800,JPM
02-10-2014,43.9411003,44.19367816,43.53994672,43.7108078,24559100,JPM
03-10-2014,44.01537989,44.86225763,43.8668042,44.79539871,18321100,JPM
06-10-2014,45.15198883,45.16684668,44.57254663,44.7062645,11578000,JPM
07-10-2014,44.51311042,44.51311042,43.9708115,44.03024292,14542000,JPM
08-10-2014,44.09710609,44.89198294,43.96338823,44.86969757,15834100,JPM
09-10-2014,44.81768209,44.81768209,43.74793951,43.88908768,19189500,JPM
10-10-2014,43.85194883,44.43882128,43.46565315,43.4730835,16689400,JPM
13-10-2014,43.45822051,43.94109076,43.16849949,43.2056427,17169300,JPM
14-10-2014,42.1136166,43.47308031,41.64560702,43.07935715,29096800,JPM
15-10-2014,42.35876652,42.62620219,40.30842831,41.25188065,37866900,JPM
16-10-2014,40.67244457,41.58618134,40.32329208,40.91759491,31965100,JPM
17-10-2014,41.4004698,42.18048885,41.28160978,41.74962234,20183500,JPM
20-10-2014,41.67533136,42.15820177,41.653046,42.06905746,10807600,JPM
21-10-2014,42.51477271,43.0942148,42.40334306,43.03478622,14020400,JPM
22-10-2014,43.11650415,43.27993487,42.67077705,42.6782074,13750700,JPM
23-10-2014,43.17592982,43.53250978,43.04221199,43.1313591,12641900,JPM
24-10-2014,43.08678358,43.66622563,43.08678358,43.63651276,13758000,JPM
27-10-2014,43.42106859,43.67364634,43.27249294,43.5622139,11087100,JPM
28-10-2014,43.73308524,44.34224299,43.68851451,44.29767227,13625000,JPM
29-10-2014,44.29025635,44.40911637,43.65138268,44.0451088,16712100,JPM
30-10-2014,43.78509015,44.33481939,43.7702323,44.11938477,14709800,JPM
31-10-2014,44.66168342,44.97369267,44.47596451,44.92911911,18347600,JPM
03-11-2014,45.15940604,45.4268417,44.83996932,45.22626495,11841200,JPM
04-11-2014,44.75083512,44.84740693,44.14167442,44.75826263,15295800,JPM
05-11-2014,45.16684497,45.48628177,44.86226602,45.42685318,14063800,JPM
06-11-2014,45.37484507,45.54570613,45.04055047,45.48627472,10421600,JPM
07-11-2014,45.36742223,45.72400226,45.211419,45.66457367,12384600,JPM
10-11-2014,45.50113475,46.00629044,45.46399154,46.00629044,10801000,JPM
11-11-2014,45.84284879,45.97656662,45.53084243,45.590271,12539800,JPM
12-11-2014,44.88454712,45.19655638,44.74340176,44.98855209,17219600,JPM
13-11-2014,44.94397351,45.04054813,44.5651082,44.74339676,12240400,JPM
14-11-2014,44.75825511,45.03311828,44.70625404,44.78054047,6803400,JPM
17-11-2014,44.57255711,44.96628046,44.49084031,44.85485077,9017600,JPM
18-11-2014,44.83255638,45.18170894,44.7211267,44.96627426,8897800,JPM
19-11-2014,44.90683892,45.15941679,44.68397677,45.01826859,9210100,JPM
20-11-2014,44.72111354,44.75825675,44.38681894,44.66168213,10917300,JPM
21-11-2014,45.36742347,45.36742347,44.79540878,44.90684128,12340500,JPM
24-11-2014,45.09255152,45.54570611,45.09255152,45.28569794,8335000,JPM
25-11-2014,45.43427219,45.43427219,44.53539338,44.79539871,14802600,JPM
26-11-2014,44.9959686,44.9959686,44.72110546,44.82510757,7626600,JPM
27-11-2014,,,,,,JPM
28-11-2014,44.86970534,44.98856537,44.59483922,44.69141388,6759600,JPM
01-12-2014,44.55769006,44.72855115,44.23825324,44.57254791,12771600,JPM
02-12-2014,44.57996784,45.45656136,44.57254033,45.37484741,12546600,JPM
03-12-2014,45.28569876,45.77599657,45.17426911,45.71656799,12115500,JPM
04-12-2014,45.38969874,45.73885119,45.19655233,45.59770584,11515200,JPM
05-12-2014,46.06571827,46.84573998,45.96914648,46.57830429,20071100,JPM
08-12-2014,46.50401395,46.92002533,46.25143612,46.55601501,15528200,JPM
09-12-2014,45.94685866,46.68973432,45.73142687,46.39258575,19676400,JPM
10-12-2014,46.17715345,46.23658487,44.84740527,45.07769775,29620600,JPM
11-12-2014,45.4417037,46.10286543,45.39713297,45.41941833,16886200,JPM
12-12-2014,44.96626043,45.47884642,44.54282155,44.60225296,17405400,JPM
15-12-2014,45.12228898,45.17429007,43.67368023,43.94854355,19209900,JPM
16-12-2014,43.39879677,44.46853958,43.16850712,43.40622711,20709700,JPM
17-12-2014,43.51021739,44.4462421,43.33935637,44.40166855,17856400,JPM
18-12-2014,45.04797761,45.67199326,44.89940192,45.67199326,18173400,JPM
19-12-2014,45.61256724,46.31829686,45.59027904,46.00629044,22756400,JPM
22-12-2014,46.17715503,46.30344538,45.76857395,46.01372147,17073400,JPM
23-12-2014,46.09543445,46.77888154,46.00629017,46.41487122,13552600,JPM
24-12-2014,46.60802048,46.70459227,46.25886801,46.41487122,7412500,JPM
26-12-2014,46.55602128,46.71945485,46.36287483,46.46687698,6086500,JPM
29-12-2014,46.3703003,47.05374742,46.24401279,46.77145386,10601200,JPM
30-12-2014,46.59315712,47.00916563,46.48172465,46.91259384,7518100,JPM
31-12-2014,47.02403488,47.16518309,46.48916626,46.48916626,18529400,JPM
01-01-2015,,,,,,JPM
02-01-2015,46.48916188,47.07233153,46.40691942,46.72093582,12600000,JPM
05-01-2015,46.39944104,46.5639231,45.03123189,45.27048111,20100600,JPM
06-01-2015,45.33776301,45.42000545,43.62563372,44.0966568,29074100,JPM
07-01-2015,44.77702835,44.77702835,43.86488893,44.16395187,23843200,JPM
08-01-2015,44.83685006,45.53216911,44.83685006,45.15086365,16971100,JPM
09-01-2015,45.39758593,45.44992152,44.32843968,44.36582184,15396200,JPM
12-01-2015,44.32097377,44.41069439,43.56584371,43.9845314,15455200,JPM
13-01-2015,44.30601417,44.63498405,43.64060197,43.99200058,21644700,JPM
14-01-2015,43.99199238,43.99199238,41.32286595,42.47425461,49602300,JPM
15-01-2015,41.66678817,42.32472498,40.7471734,41.11352539,42458100,JPM
16-01-2015,40.86679318,41.86865028,40.85183975,41.8163147,29368900,JPM
19-01-2015,,,,,,JPM
20-01-2015,41.8985561,42.16023402,41.43500829,41.65182877,23477700,JPM
21-01-2015,41.45743675,42.18265957,41.26304501,41.78640366,21842400,JPM
22-01-2015,42.15275018,43.16208234,41.83873389,43.05741119,31423500,JPM
23-01-2015,43.15462135,43.26676782,42.3621065,42.37705994,15458300,JPM
26-01-2015,42.17518372,42.60882463,42.01817698,42.44433975,12577700,JPM
27-01-2015,41.90603915,42.32472674,41.68921863,42.01818848,15220500,JPM
28-01-2015,42.33219903,42.37705933,40.93408585,40.93408585,24354400,JPM
29-01-2015,41.32285769,41.7864026,40.88174149,41.62191772,20393300,JPM
30-01-2015,41.11351746,41.49481996,40.64996967,40.65744781,26943700,JPM
02-02-2015,40.76959978,41.60697489,40.57521086,41.47239685,20308900,JPM
03-02-2015,41.80136595,42.45182461,41.77145908,42.40696716,18812500,JPM
04-02-2015,42.10790688,42.66864783,42.07800001,42.15276718,14934100,JPM
05-02-2015,42.51162876,42.64620678,42.21256587,42.44433975,11293900,JPM
06-02-2015,43.17704803,43.90974911,43.02004127,43.28171921,25214000,JPM
09-02-2015,42.93032242,43.43872774,42.78826908,43.22938538,14372400,JPM
10-02-2015,43.67797887,43.89479939,43.40134748,43.70788574,16367300,JPM
11-02-2015,43.40881202,43.85740348,43.24432715,43.64058304,13061900,JPM
12-02-2015,44.05928231,44.64245194,43.77517279,44.53778076,23211300,JPM
13-02-2015,44.45553824,45.02375729,44.3658205,44.61254501,16479100,JPM
16-02-2015,,,,,,JPM
17-02-2015,44.38077727,44.96394694,44.3508704,44.93404007,15308800,JPM
18-02-2015,44.93402432,44.93402432,44.20132342,44.388237,14278100,JPM
19-02-2015,44.22377371,44.47049826,43.96209287,44.28358459,11256500,JPM
20-02-2015,44.08172106,44.77704017,43.62565123,44.70975113,15379000,JPM
23-02-2015,44.4854518,44.50788053,43.96209297,44.37330246,16814000,JPM
24-02-2015,45.04619197,45.79384661,44.91909205,45.47235489,22937700,JPM
25-02-2015,45.42748413,45.80878951,45.42000884,45.71159363,18307900,JPM
26-02-2015,45.62935323,46.13028323,45.53963549,46.04056549,15444800,JPM
27-02-2015,45.70412626,46.29477122,45.70412626,45.81627274,15225900,JPM
02-03-2015,45.81627659,46.22748894,45.62936293,46.18262863,13047300,JPM
03-03-2015,46.09291548,46.3471182,45.98076613,46.33216476,13706900,JPM
04-03-2015,46.08542642,46.48168243,45.86860592,46.45177841,16625500,JPM
05-03-2015,46.50412288,46.52655161,46.05552835,46.35459137,10931300,JPM
06-03-2015,46.47421431,47.00504844,45.4574035,45.52469254,22719200,JPM
09-03-2015,45.48731428,46.07796221,45.45740741,45.9807663,13001500,JPM
10-03-2015,45.42748396,45.61439758,44.82936096,44.82936096,16357700,JPM
11-03-2015,44.95648051,45.34526132,44.82937772,45.03872299,13015600,JPM
12-03-2015,45.34525083,45.94337392,45.34525083,45.88356018,18159600,JPM
13-03-2015,45.90599659,46.24991705,45.18077067,45.60693359,16506200,JPM
16-03-2015,45.98076128,46.29477487,45.79384762,46.24243927,15182900,JPM
17-03-2015,45.86112885,46.10037807,45.54711246,46.06299591,11718300,JPM
18-03-2015,45.89849613,46.39194785,45.67420042,46.16765213,15697900,JPM
19-03-2015,46.03308966,46.09290339,45.42748846,45.75645828,11523800,JPM
20-03-2015,45.84616056,46.42932999,45.7190607,46.16765213,18368300,JPM
23-03-2015,46.16766331,46.41439065,45.6966402,45.71159363,15112900,JPM
24-03-2015,45.58449139,45.78635843,45.19571075,45.20318604,12128700,JPM
25-03-2015,45.2555288,45.33777126,44.55273456,44.56768799,14950900,JPM
26-03-2015,44.45554804,44.70227546,44.01443165,44.51536179,14039600,JPM
27-03-2015,44.47797351,44.69479118,44.1116215,44.52283096,11755800,JPM
30-03-2015,45.51719643,45.95083446,45.31532942,45.57700729,20656500,JPM
31-03-2015,45.3975827,45.56206476,45.17328407,45.29291153,17346700,JPM
01-04-2015,45.46601454,45.58643426,44.95423,45.1198082,18100600,JPM
02-04-2015,45.21012765,45.68428161,45.15744419,45.54880905,12697800,JPM
06-04-2015,45.0972391,45.72191854,44.8940331,45.51118469,12025200,JPM
07-04-2015,46.02296589,46.28638319,45.79717636,45.79717636,11505500,JPM
08-04-2015,45.9552169,46.33152886,45.86489997,45.94768906,11734000,JPM
09-04-2015,46.11327999,46.3465945,45.78212641,46.26380539,11728500,JPM
10-04-2015,46.17348097,46.49710952,46.06058909,46.43690109,9869700,JPM
13-04-2015,46.39174164,46.86589555,46.28637474,46.71537018,15468700,JPM
14-04-2015,47.38521182,47.87441863,47.21963647,47.44542313,33775400,JPM
15-04-2015,47.47552193,48.52919664,47.42283561,48.32598495,28732200,JPM
16-04-2015,48.22813783,48.37113246,47.91203432,48.02492905,16640500,JPM
17-04-2015,47.60346708,47.71636182,47.03147411,47.29489136,20221200,JPM
20-04-2015,47.58089063,47.80667725,47.52067933,47.59594345,12755300,JPM
21-04-2015,47.66368057,47.86688653,46.76053117,46.89600372,14985100,JPM
22-04-2015,47.15188895,47.52820091,46.68526006,47.37014771,14484700,JPM
23-04-2015,47.25726079,47.57336149,47.1142604,47.26478577,12851300,JPM
24-04-2015,47.13684612,47.29489648,46.91858445,47.11426544,9597500,JPM
27-04-2015,47.18952803,47.52820942,46.89600511,46.91858292,11146400,JPM
28-04-2015,47.03147423,47.249733,46.48958404,47.23468018,12307800,JPM
29-04-2015,47.0841706,48.08515929,47.00890646,47.86689758,17601200,JPM
30-04-2015,47.85182325,48.07760982,47.35508878,47.61098099,16840900,JPM
01-05-2015,47.94215263,48.07009734,47.66368254,47.87441635,11640100,JPM
04-05-2015,47.92710151,48.822726,47.89699586,48.70983124,14972500,JPM
05-05-2015,48.55177943,49.16140308,48.38620122,48.46899033,17692400,JPM
06-05-2015,48.56682047,48.97323807,47.73140746,48.10771942,18087900,JPM
07-05-2015,47.91956739,48.61950792,47.6034667,48.54424667,15039900,JPM
08-05-2015,48.89798283,49.40976739,48.61950988,49.28934479,16802600,JPM
11-05-2015,49.11624454,49.4022396,48.98077199,49.2592392,13798800,JPM
12-05-2015,49.15387194,49.32697798,48.73993218,49.19150543,12762200,JPM
13-05-2015,49.23666653,49.3947169,48.9657214,49.3119278,11874100,JPM
14-05-2015,49.54523724,49.80865448,49.45492029,49.71081543,11855500,JPM
15-05-2015,49.7710265,49.79361004,49.25171981,49.58287048,11152100,JPM
18-05-2015,49.52267265,50.07961293,49.52267265,49.98929596,10510900,JPM
19-05-2015,50.25269666,50.56880307,50.10217417,50.43333054,14282700,JPM
20-05-2015,50.38816365,50.44837494,49.97422399,50.03443527,12446000,JPM
21-05-2015,49.77854802,50.18496565,49.68070898,50.16238785,12934500,JPM
22-05-2015,50.14732953,50.29785776,49.91401795,50.02691269,9296900,JPM
25-05-2015,,,,,,JPM
26-05-2015,49.82370679,49.89144594,49.15387189,49.46997833,15571300,JPM
27-05-2015,49.63554504,50.16238522,49.53770599,50.02691269,10963700,JPM
28-05-2015,49.94412636,49.974232,49.47749743,49.82370377,11797400,JPM
